usdot_num,user_created,date_created,user_updated,date_updated,company_name,company_url,city,state,total_complaints_2021,total_complaints_2022,total_complaints_2023,location,company_type
4001611,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.843Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.116Z,B-INDEPENDENT CONSULTING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29902419&id2=31609149&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
4006025,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.216Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.299Z,BRITESTAR TRANSPORT LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29991137&id2=31620863&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4007031,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.467Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.554Z,KAMALEON EXPRESS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29908846&id2=31619585&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4009200,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.417Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.503Z,HAITI CONSOLIDATION SERVICES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31440281&id2=31617670&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
4010393,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.167Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.314Z,VANGUARD LINES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29906891&id2=31617007&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",1
4011500,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.487Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.576Z,MACHADO DELIVERY LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29905650&id2=31615898&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",3
4011991,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.420Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.506Z,HAUSSS HAULING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29905843&id2=31615393&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4015413,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.652Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.939Z,ULS SERVICES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29903078&id2=31595331&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4022097,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.986Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.261Z,FASTPACE TRUCKING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29915488&id2=31588647&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
4028153,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.392Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.478Z,GLAM LX LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29911939&id2=31598735&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4034821,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.326Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.413Z,ENVIOS GUATEMEX LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31438855&id2=31641459&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
4040772,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.107Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.379Z,KINECT TRANSPORT LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29887168&id2=31651378&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
4050494,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.430Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.517Z,HUTTOE GLOBAL ENTERPRISE LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29898107&id2=31625288&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4054636,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.964Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.239Z,E&M EXPRESS LOGISTICS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29895389&id2=31621146&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
4054993,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.568Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.663Z,RELIASAFE DELIVERIES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29895424&id2=31621543&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
4059470,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.065Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.206Z,GULED JAMA,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29893096&id2=31633208&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",2
4060409,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.129Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.403Z,LDMT SERVICES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29941707&id2=31632015&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
4067873,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.012Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.159Z,ANAPA MOVING INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29936701&id2=31542359&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",1
4070729,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.448Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.533Z,J&K EXPRESS LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29935262&id2=31540031&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",6
4074711,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.410Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.496Z,GS VAN LINES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29949042&id2=31552161&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
4075066,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.490Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.580Z,MADE IN AMERICA VAN LINES LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29949101&id2=31551564&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
4075528,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.109Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.249Z,MTL,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29949337&id2=31551102&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",1
4075635,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.082Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.227Z,JNS MOVERS INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29948504&id2=31550981&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,0,0,"SEATTLE, WA",2
4075754,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.760Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.010Z,NOTHING BUT SERVICE LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29948441&id2=31551132&f=search%3D5%26ads%3Da%26state%3DNC%26Submit%3DSearch,DALLAS,NC,0,0,0,"DALLAS, NC",1
4076255,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.245Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.554Z,RELOCATION SERVICES INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29948915&id2=31550633&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",0
4081460,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.846Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.119Z,BAMI FAT INCORPORATION,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29945803&id2=31529282&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
4084989,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.287Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.369Z,DAZAP TRANSPORT CORP,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29943707&id2=31525515&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
4086139,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.158Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.245Z,ALLEGIANT VAN LINES,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29942520&id2=31524621&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",0
4088511,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.899Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.174Z,CANUITY LOGISTICS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29925252&id2=31538377&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
4088622,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.248Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.559Z,RELOCATORS OF DALLAS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29924423&id2=31538520&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",73
4089023,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.893Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.165Z,CADOGAN TATE DALLAS,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=29924714&id2=31537865&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",9
4096198,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.188Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.480Z,NNADIUGWU-COI,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31437446&id2=31579824&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",52
430728,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.476Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.566Z,LLBJ TRUCKING LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31259841&id2=31051006&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
547759,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.923Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.198Z,CURTIS SPECIALIZED MOVING & STORAGE,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30936588&id2=30868953&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",16
657513,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:14.796Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.049Z,ALL AMERICAN FREIGHT SERVICE INC.,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31189057&id2=30758431&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",5
687532,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.464Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.551Z,JORGE MARQUEZ,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31162637&id2=30745562&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
818811,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.442Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.526Z,INTER AMERICAN MOVING SERVICES INC.,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31129439&id2=30613517&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",4
8257,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:40:14.069Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:53:07.209Z,"HANSEN BROS TRANSFER & STORAGE CO., INC.",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=31439031&id2=31424055&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,SEATTLE,WA,0,1,1,"SEATTLE, WA",37
848937,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.461Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.548Z,JOE'S MOVING & STORAGE INC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30646218&id2=30648927&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",3
878203,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:49.470Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:44.559Z,"KENDALL TRUCK RENTALS, INC",https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30731848&id2=30554125&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,MIAMI,FL,0,0,0,"MIAMI, FL",1
948286,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:39:15.064Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:52:11.352Z,INTERIOR ENVIRONMENT DELIVERY SERVICE LLC,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30976350&id2=30484040&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,DALLAS,TX,0,0,0,"DALLAS, TX",1
