usdot_num,id,user_created,date_created,user_updated,date_updated,complaint_category,complaint_year,complaint_count
2372043,e153d3e6-700d-4d58-88df-c1b4e657a88f,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.100Z,,,Weighing,2021,4
3429180,e18947ee-649e-4e4a-8376-ccd0bf4d5f6e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.015Z,,,Consumer Complaint(Deceptive Business Practices),2022,1
3940800,e262760e-bb77-4248-bff1-905fa4959628,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.779Z,,,Operating Authority,2023,3
2239995,e2a3e6d5-63e9-4978-875e-b363aa5168ef,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.472Z,,,Estimates/Final Charges,2023,2
2239995,e354de05-3325-4168-bfb8-141e560a857c,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.453Z,,,Weighing,2022,1
1475638,e396f366-6b20-49cc-a060-cf9b6859a79b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.236Z,,,Claim Settlement,2021,1
1151019,e3bc5608-8fe6-47e8-9e51-202247574f53,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.610Z,,,Pickup and Delivery,2021,3
2918300,e3da754c-cd2f-4b81-8c63-d16ed4c07bba,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.082Z,,,Shipment Documents,2022,1
3013492,e4045b1d-28e9-4ac3-a55f-c300ca58acfc,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.423Z,,,Pickup and Delivery,2023,1
3491781,e50a270b-90fc-4072-81b1-a625d4bd1f14,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.189Z,,,Owner Operator - Leasing Violations,2022,1
2239995,e56cb640-95e3-4210-b5b0-c309f63f859b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.470Z,,,Consumer Complaint(Deceptive Business Practices),2022,6
3505390,e624a6a8-3c9c-45f8-a25d-dd47d69c4a2a,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.736Z,,,Claim Settlement,2022,1
3091833,e636c05f-3f82-42a2-9ca5-0c131b020542,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.591Z,,,Pickup and Delivery,2022,1
3379742,e6500e0d-39fe-42f8-b0c6-21c30067991d,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.567Z,,,Pickup and Delivery,2023,1
3405773,e65d899b-a5d8-4948-a1cd-9b558ab9f905,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.058Z,,,Loss and Damage,2021,1
2543958,e755c6f3-10b6-429c-81af-d58bb667b321,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.243Z,,,Shipment Documents,2021,5
2239995,e862ab0d-6ec9-481b-977a-bbd32afd1fdc,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.465Z,,,Loss and Damage,2022,1
1413859,e8c026cd-b132-48ea-bd91-a1b284b4efd1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.128Z,,,Other Commercial Complaints,2022,1
3405773,e8dc4e23-99ad-4e4a-b2c0-b4af0c34bc69,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.072Z,,,Hostage,2022,2
2258113,e8ea02c5-4b92-48f8-b41a-ca47b9bd65c8,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.954Z,,,Loss and Damage,2021,1
2886867,e90d41cf-ea06-4f12-ad84-bc25f5f4ee5c,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.346Z,,,Estimates/Final Charges,2021,11
3405773,e93758cb-d68c-4687-974e-ef837d787e1b,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.048Z,,,Estimates/Final Charges,2021,3
2139244,eb400c02-1348-4cd2-8c7b-14f33c6c0afb,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.135Z,,,Estimates/Final Charges,2021,1
3307068,eb532cc8-e266-4cfe-96e9-c1ad2ee69353,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.657Z,,,Shipment Documents,2021,31
3165347,ebc18a8f-f1bf-4392-bff6-fd084789f2c3,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.494Z,,,Weighing,2023,1
3405773,ee0722f9-d013-480e-a884-3ad673139af7,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.060Z,,,Claim Settlement,2021,1
2821065,eeccad96-ed32-4bee-ab15-1f26b73d5a95,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.962Z,,,Estimates/Final Charges,2021,6
3006268,ef2451b0-3c92-4e15-9798-ef759f4c7b4a,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.952Z,,,Loss and Damage,2023,1
3712697,f129a63f-9a5d-4e63-8e07-69a8873bbc20,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.547Z,,,Estimates/Final Charges,2023,2
2886867,f14f00ca-1416-41a5-8172-ce710e1db269,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.359Z,,,Claim Settlement,2021,7
3698115,f1885dbc-a4de-430a-a394-d5fcf295b7c2,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.757Z,,,Shipment Documents,2022,2
3174328,f188c595-326e-47e1-b789-34e031e254e0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.177Z,,,Pickup and Delivery,2022,1
3712697,f1b19a9f-17c9-42db-bcc8-6074d7390a64,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.427Z,,,Loss and Damage,2021,1
2543958,f1b4103c-c8ac-4734-9653-350abad2f106,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.240Z,,,Insurance,2021,1
3379742,f1ee1ab1-2b8c-4c58-b1ce-0b7d37825793,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.545Z,,,Consumer Complaint(Deceptive Business Practices),2021,4
2372043,f1f8720a-82fe-4110-8f83-2f6d1c9805f0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.115Z,,,Insurance,2022,1
2821065,f20693ae-a27d-4758-88b8-a3eaeec603b1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.997Z,,,Pickup and Delivery,2022,5
3940800,f377cf1f-2e77-4e72-b5d5-b0502612fab1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.792Z,,,Pickup and Delivery,2023,2
3165347,f3f1f575-f248-4cca-aab2-4ed0066ee119,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.506Z,,,Claim Settlement,2023,1
2886867,f433decb-2366-4f07-8274-7e22b2a8a019,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.370Z,,,Estimates/Final Charges,2022,2
1151019,f467c606-3c68-4f06-a884-80d6fdbd62b2,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.601Z,,,Shipment Documents,2021,5
2239995,f491cc4a-579b-4465-a3b8-beea2799dcf6,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.427Z,,,Estimates/Final Charges,2021,2
2372043,f49e4cd6-054c-4135-b75e-d4d68aa05748,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.122Z,,,Weighing,2022,2
2030210,f4a7621e-5c55-4d95-822a-089d98708571,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.749Z,,,Loss and Damage,2021,1
1475638,f5170546-b02e-4806-bb3a-97e79342de10,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.226Z,,,Shipment Documents,2021,1
1413859,f51772bc-3a7f-4b7a-bf6c-a48839583d32,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.130Z,,,Consumer Complaint(Deceptive Business Practices),2022,1
3174328,f76ab8fe-91d4-4bf7-adfb-72052a1feca4,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.202Z,,,Loss and Damage,2023,1
2886867,f8060113-4bf0-4b4a-8e77-2f701ceda682,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.393Z,,,Weighing,2023,1
2247863,f8840f25-4745-4ace-9bd0-98aa38dad0c0,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.323Z,,,Shipment Documents,2023,1
3491781,f8d9d1ed-a2ec-46a0-b1bc-9a447dd0f3f9,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.206Z,,,Loss and Damage,2023,4
2030210,f9f26189-da74-4b2a-9b7c-d599e19b03f1,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:26.743Z,,,Hostage,2021,1
2955542,faca796b-7336-4bb3-a326-6157cde49d2e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.096Z,,,Hostage,2022,1
3163291,face0a80-73b4-4077-9f46-871bed64dfec,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.050Z,,,Loss and Damage,2023,1
1664920,fb1e8672-0548-434f-b4b1-cfac9c6859e5,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.046Z,,,Claim Settlement,2023,1
3006268,fb928083-0115-4508-82a8-684e69f4cc2e,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:13.933Z,,,Loss and Damage,2022,2
3491781,fbefb749-382d-4cca-90ea-d0d675cb2581,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.169Z,,,Insurance,2022,1
2239995,fcb68c10-b4c0-4399-9a49-66a13b3f3ebe,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.477Z,,,Loss and Damage,2023,1
3165347,fcf8bea1-9825-4d95-ba07-6642af53f815,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.484Z,,,Shipment Documents,2022,1
1664920,fd0527f4-7811-40a6-b58c-cc3747479bbf,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.038Z,,,Shipment Documents,2023,1
3165347,fd36740c-9817-4f8a-9fc8-6ca7901457d4,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:00:14.488Z,,,Shipment Documents,2023,2
2258113,fd73ae75-e8a3-4486-a887-67c392f994d9,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.966Z,,,Hostage,2022,1
2258113,fe725ea1-2d8f-4820-af85-be129bc94530,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:52.962Z,,,Estimates/Final Charges,2022,3
3174328,ff53700d-11c6-4fd1-b56c-927e22f699ec,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T17:59:53.169Z,,,Estimates/Final Charges,2022,2
